Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreBackupWizardPageSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreRestoreWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreRestoreWizardPageSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreRestoreWizardPageSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreScriptExecuteWizard,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreScriptExecuteWizardPageSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreScriptExecuteWizardPageSettings,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreScriptExecuteWizardPageSettings,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreScriptExecutor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreTaskConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,ConfigPanel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.tools,PostgreToolWizardPageSettings,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreConstraintConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreDatabaseConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreEnumValueManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreEventTriggerConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreExplainPlanConfigurator,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PlanConfigDialog,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreExtensionConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreForeignKeyConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,EditPGForeignKeyPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreIndexConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreProcedureConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreRoleConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreSchemaConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreSequenceConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreTablespaceConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreTriggerConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.config,PostgreProcedureSelector,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PostgreLockEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PostgreScheduleEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PostgreScheduleEditor,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,UpdateCommand,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PostgreSessionEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PostgresRolePrivilegesEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,DatabaseObjectFilter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui.editors,PageControl,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgreAuthPgPassConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgreConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgreConnectionPageAdvanced,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgrePreferencesInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PostgreSSLConfigurator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.postgresql.ui,PrefPagePostgreSQL,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.sample.database,SampleDatabaseHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sample.database,SampleDatabaseMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake.internal,SnowflakeActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake.internal,SnowflakePreferencesInitializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.model.auth,AuthModelSnowflakeCredentials,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.model.auth,SnowflakeAuthModelSnowflake,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeDataTypeCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialect,Multifaceted Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.model,SnowflakeSQLDialectTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake,SnowflakeConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake,SnowflakeConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.snowflake.ui.config,SnowflakeAuthSnowflakeConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.snowflake.ui.internal,SnowflakeMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake.ui.internal,SnowflakeUIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.snowflake.ui,SnowflakeConnectionPageAdvanced,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.spanner.auth,SpannerAuthModel,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.spanner.model,SpannerConstants,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.spanner.model,SpannerConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.spanner.model,SpannerConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.ext.spanner.model,SpannerDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.spanner.model,SpannerSQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.spanner,SpannerDataSourceProvider,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.spanner.ui.config,SpannerAuthConfigurator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.spanner.ui.internal,SpannerMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.spanner.ui,SpannerActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.spanner.ui.views,SpannerConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.edit,SQLiteTableColumnManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.edit,SQLiteTableForeignKeyManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.edit,SQLiteTableManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.edit,SQLiteViewManager,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model.data,SQLiteGeometryValueHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.sqlite.model.data,SQLiteValueHandler,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model.data,SQLiteValueHandlerProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteDataTypeCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteInsertReplaceMethod,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteInsertReplaceMethodIgnore,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteMetaModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteTableForeignKey,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteBaseTableDDLTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.model,SQLiteSQLDialectTest,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.sqlite.ui,SQLiteUIActivator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.teradata.model,TeradataMetaModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.teradata.model,TeradataSQLDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.teradata.model,TeradataTable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.teradata.model,TeradataTrigger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.teradata,TeradataUtils,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.ext.teradata,TeradataUtils,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb.model.plan,TiDBPlainClassic,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb.mysql.model,TiDBDialect,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb.mysql.model,TiDBDialect,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.tidb.mysql.model,TiDBMySQLDataSourceInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb,TiDBDataSourceProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb.ui.internal,Activator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.tidb.ui.views,TiDBConnectionPage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.trino.model,TrinoDataSource,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.trino.model,TrinoDataTypeCache,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.edit,AbstractLockEditor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphConnectionEditPolicy,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphEdgeEditPart,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphEditPartFactory,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphicalView,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphNodeEditPart,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.graph,LockGraphXYLayoutEditPolicy,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks,LocksUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.ui.locks.manage,LockManagerViewer,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LockTable,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LoadLocksService,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,KillSessionByLockService,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.locks.table,LoadLockDetailService,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.ui.svg,GraphicsToGraphics2DAdaptor,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.ext.ui.svg,State,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.ui.tipoftheday,ShowTipOfTheDayHandler,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ext.vertica.edit,VerticaConstraintManager,Unutilized Abstraction
